ID,Question,Label
Q6244,what is the dominican republic 's capital,web search
Q6245,what is illinois state flower called,web search
Q6246,what language do they speak thailand,web search
Q6247,what are the major religions in poland,web search
Q6248,what is the san francisco giants mascot,web search
Q6249,where was tupac born,web search
Q6250,where is the main headquarters of the un,web search
Q6251,what utc time zone is arizona,web search
Q6252,who played as barney,web search
Q6253,who played elaine 's boyfriend on seinfeld,web search
Q6254,who did juan ponce de leon married,web search
Q6255,what language do they speak in spain wikipedia,web search
Q6256,what times is it in texas,web search
Q6257,where did the arizona diamondbacks play,web search
Q6258,what did fred davis do,web search
Q6259,what country was theodor schwann born in,web search
Q6260,where is the fukushima daiichi located,web search
Q6261,what country was bin laden from,web search
Q6262,who plays claudia joy on army wives,web search
Q6263,where did darfur happen,web search
Q6264,what language does greece use,web search
Q6265,what kind of money does argentina use,web search
Q6266,who was the prime minister of australia in 1958,web search
Q6267,what movies has taylor momsen been in,web search
Q6268,what was henry ford best known for,web search
Q6269,what kind of music did michael jackson sing,web search
Q6270,what education does jeff corwin have,web search
Q6271,what movies has chris colfer been in,web search
Q6272,where the queen of denmark lives,web search
Q6273,what did roald dahl write,web search
Q6274,who was the real erin brockovich,web search
Q6275,what county is troy il in,web search
Q6276,what position does mitt romney hold,web search
Q6277,who is country singer jewel married to,web search
Q6278,what movies does tupac act in,web search
Q6279,where does the appalachian trail run through,web search
Q6280,where is burundi located on a map,web search
Q6281,what unicef stands for,web search
Q6282,what clubs has messi played for,web search
Q6283,where is merrell shoes headquarters,web search
Q6284,who does the uk trade with,web search
Q6285,what color are the baltimore ravens,web search
Q6286,what is tim tebow 's religion,web search
Q6287,what year did detroit pistons win the championship,web search
Q6288,what does anderson cooper do,web search
Q6289,what movies did matt bomer play in,web search
Q6290,who is ellen bernstein,web search
Q6291,when was reagan inaugurated,web search
Q6292,what kind of education did barack obama have,web search
Q6293,what did james k polk believe in,web search
Q6294,what currency does south africa have,web search
Q6295,where did jerome david salinger died,web search
Q6296,what religions are recognized in canada,web search
Q6297,what airport is closest to cancun,web search
Q6298,where is somalia located,web search
Q6299,who played lex luthor in the original superman,web search
Q6300,who is the head coach of the chicago blackhawks,web search
Q6301,where was john f kennedy raised,web search
Q6302,what does kat dennings star in,web search
Q6303,where does volga river start,web search
Q6304,what are the major sports played in venezuela,web search
Q6305,what did roger sherman do for a living,web search
Q6306,who does ryan newman race for,web search
Q6307,what was the political system in libya,web search
Q6308,who plays the voice of lois griffin on family guy,web search
Q6309,what the currency in argentina,web search
Q6310,where does eddie bravo teach,web search
Q6311,when did michael schumacher win his first title,web search
Q6312,where does sally pearson live,web search
Q6313,what college chris paul go to,web search
Q6314,where is madeira,web search
Q6315,what country is joseph prince from,web search
Q6316,what do they speak in austria,web search
Q6317,what are major religions in the united states,web search
Q6318,what things did thomas edison invent,web search
Q6319,where is the sistine chapel by michelangelo,web search
Q6320,who has played edward quartermaine on general hospital,web search
Q6321,what kind of language does switzerland speak,web search
Q6322,where is christina aguilera from,web search
Q6323,what are fun things to do in philadelphia,web search
Q6324,who does david carr play for,web search
Q6325,where did jackie robinson go to school,web search
Q6326,who plays stacey in zoey 101,web search
Q6327,when did sanchez leave usc,web search
Q6328,who is steven seagal sister,web search
Q6329,where was f scott fitzgerald education,web search
Q6330,on what continent is canada found,web search
Q6331,what is the primary language of israel,web search
Q6332,who is married to jane krakowski,web search
Q6333,what role did tom cruise play in endless love,web search
Q6334,where to go in phnom penh cambodia,web search
Q6335,what city was ronald reagan born in,web search
Q6336,what countries in the world speak arabic,web search
Q6337,what 4 states border the pacific ocean,web search
Q6338,what to do in nadi fiji,web search
Q6339,who is francis bacon and what did he do,web search
Q6340,what is the dominant language of jamaica,web search
Q6341,what is the postcode for seoul south korea,web search
Q6342,what type of government does the bahamas have,web search
Q6343,what university did tony romo go to,web search
Q6344,where is bosnia,web search
Q6345,what countries speak german as a first language,web search
Q6346,where is amazon based out of,web search
Q6347,what team did mike piazza retire with,web search
Q6348,where did robert boyle study,web search
Q6349,what is there to see near the grand canyon,web search
Q6350,where does hector camacho live,web search
Q6351,what language do cyprus speak,web search
Q6352,where does fabio aurelio play,web search
Q6353,what war did george washington help win,web search
Q6354,where does danny ainge live,web search
Q6355,what college did steve jobs attend,web search
Q6356,where was anne frank born,web search
Q6357,what company did verizon used to be,web search
Q6358,who was king tut 's wife,web search
Q6359,what team did magic johnson play for,web search
Q6360,what are the kennedys,web search
Q6361,where is sarajevo located,web search
Q6362,what is the official language in china,web search
Q6363,who does the voice of kitt in knight rider,web search
Q6364,what teams are left in the nfl,web search
